# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	41606
#@/user_id	fred-mbp
a 	啊	c=754 d=2.64207 t=41606
bu dou shi 	不都是	c=1 d=1.89501e-79 t=41606
bu dui 	不對	c=4 d=0.13068 t=41606
bu dui cheng 	不對稱	c=1 d=0.00110822 t=41606
bu dui kou 	不對口	c=1 d=8.79891e-25 t=41606
bu dui ying 	不對應	c=1 d=5.94078e-51 t=41606
bu duo 	不多	c=1 d=0.00182243 t=41606
bu fa 	不罰	c=1 d=1.23788e-40 t=41606
bu fang bian 	不方便	c=2 d=2.68092e-43 t=41606
bu fang xin 	不放心	c=1 d=8.42722e-76 t=41606
bu fei 	不菲	c=1 d=2.47269e-33 t=41606
bu fen 	部分	c=6 d=0.620858 t=41606
bu fen fu hao 	部分符號	c=1 d=3.75874e-48 t=41606
bu fu 	不服	c=1 d=2.85756e-29 t=41606
bu fu he 	不符合	c=2 d=6.69479e-45 t=41606
bu fu za 	不複雜	c=1 d=1.53423e-65 t=41606
bu gai 	不該	c=1 d=7.11142e-20 t=41606
bu gan 	不敢	c=3 d=4.75786e-27 t=41606
bu gan ni 	不干你	c=0 d=9.15458e-51 t=41606
bu gan xing qu 	不感興趣	c=0 d=2.12422e-41 t=41606
bu gao 	不高	c=1 d=2.02193e-77 t=41606
bu gei 	不給	c=1 d=5.16378e-49 t=41606
bu gei qian 	不給錢	c=1 d=5.40146e-49 t=41606
bu gen shou 	不跟手	c=1 d=0.398519 t=41606
bu gou 	不夠	c=4 d=0.0031042 t=41606
bu gou yong 	不夠用	c=1 d=0.00134011 t=41606
bu guan 	不管	c=3 d=0.00166156 t=41606
bu guan bu guan 	不管不管	c=1 d=3.24411e-51 t=41606
bu guan shi 	不管是	c=1 d=7.23711e-79 t=41606
bu guan wo 	不管我	c=1 d=2.3287e-33 t=41606
bu gui 	不歸	c=0 d=4.39215e-10 t=41606
bu gui 	不貴	c=3 d=0.000183259 t=41606
bu gui ke 	不歸客	c=2 d=7.33223e-09 t=41606
bu guo 	不過	c=83 d=0.778878 t=41606
bu guo pin 	不果品	c=1 d=2.42737e-80 t=41606
bu guo qu 	不過去	c=0 d=2.43339e-22 t=41606
bu hao 	不好	c=39 d=0.449109 t=41606
bu hao chi 	不好吃	c=2 d=1.67339e-30 t=41606
bu hao hun chong chong 	不好混重重	c=1 d=1.66643e-08 t=41606
bu hao shuo 	不好說	c=3 d=2.49549e-76 t=41606
bu hao wan 	不好玩	c=1 d=1.36334e-58 t=41606
bu hao yi si 	不好意思	c=5 d=0.0179651 t=41606
bu hao yong 	不好用	c=1 d=3.75427e-34 t=41606
bu hao zuo 	不好做	c=1 d=3.3285e-59 t=41606
bu he 	不合	c=1 d=2.80749e-51 t=41606
bu he 	不和	c=0 d=1.58953e-12 t=41606
bu he ge 	不合格	c=1 d=9.98097e-08 t=41606
bu he wo 	不合我	c=1 d=1.22661e-50 t=41606
bu he wo 	不和我	c=1 d=1.59749e-11 t=41606
bu hua suan 	不划算	c=1 d=1.13543e-53 t=41606
bu huang 	不慌	c=1 d=8.73539e-29 t=41606
bu hui 	不回	c=0 d=6.67047e-62 t=41606
bu hui 	不會	c=72 d=0.694197 t=41606
bu hui da 	不會打	c=1 d=6.27474e-18 t=41606
bu hui dan shen 	不會單身	c=1 d=2.17385e-47 t=41606
bu hui ka 	不會卡	c=1 d=2.49237e-38 t=41606
bu hui kan 	不會看	c=1 d=0.199888 t=41606
bu hui qu 	不會去	c=1 d=7.45141e-40 t=41606
bu hui wo 	不回我	c=1 d=6.70391e-61 t=41606
bu hui yong 	不會用	c=2 d=7.53527e-14 t=41606
bu hui you 	不會有	c=1 d=0.0065062 t=41606
bu hui zhuan 	不會轉	c=1 d=0.101266 t=41606
bu ji 	不及	c=0 d=1.33962e-29 t=41606
bu ji 	不急	c=1 d=1.90781e-70 t=41606
bu ji de 	不記得	c=1 d=0.116484 t=41606
bu jia 	不佳	c=1 d=5.45107e-35 t=41606
bu jia shang 	不加上	c=1 d=3.13199e-49 t=41606
bu jian 	不見	c=1 d=3.39054e-41 t=41606
bu jian le 	不見了	c=2 d=0.000485661 t=41606
bu jiao 	不教	c=2 d=8.38506e-16 t=41606
bu jie 	不接	c=1 d=2.79859e-19 t=41606
bu jin 	不僅	c=0 d=0.0631284 t=41606
bu jin jin 	不僅僅	c=1 d=9.36051e-47 t=41606
bu jin qu 	不進去	c=1 d=2.10373e-73 t=41606
bu jin you 	不僅有	c=1 d=0.634448 t=41606
bu jing 	佈景	c=0 d=1.38682e-54 t=41606
bu jing guo 	不經過	c=1 d=5.00877e-14 t=41606
bu jing zhu ti 	佈景主題	c=1 d=1.39377e-53 t=41606
bu jiu 	不久	c=0 d=5.73236e-73 t=41606
bu jiu 	不就	c=2 d=8.07778e-19 t=41606
bu jiu de 	不就的	c=1 d=1.22891e-72 t=41606
bu jiu shou zhong 	不就受衆	c=1 d=1.64632e-71 t=41606
bu jiu yi hou 	不久以後	c=1 d=5.76109e-72 t=41606
bu ju 	佈局	c=4 d=0.00568457 t=41606
bu juan 	不倦	c=2 d=3.45715e-64 t=41606
bu jun yun 	不均勻	c=1 d=1.47508e-73 t=41606
bu kao pu 	不靠譜	c=1 d=1.44789e-60 t=41606
bu ke 	不可	c=2 d=0.0911727 t=41606
bu ke neng 	不可能	c=8 d=0.0765355 t=41606
bu ke qi 	不客氣	c=1 d=8.1263e-60 t=41606
bu ke xin 	不可信	c=1 d=2.41328e-41 t=41606
bu ku 	不哭	c=1 d=1.88273e-32 t=41606
bu kuai 	不快	c=1 d=4.77652e-73 t=41606
bu kui 	不愧	c=1 d=2.47994e-38 t=41606
bu lai 	不來	c=2 d=0.118837 t=41606
bu le 	不了	c=8 d=1.74704e-05 t=41606
bu li wo 	不理我	c=1 d=7.12717e-46 t=41606
bu liang 	不亮	c=0 d=2.92134e-25 t=41606
bu liao 	不了	c=1 d=6.80914e-10 t=41606
bu lun 	不論	c=2 d=0.617947 t=41606
bu man 	不滿	c=0 d=3.84382e-77 t=41606
bu ming shi li 	不明事理	c=1 d=7.97514e-45 t=41606
bu na me 	不那麼	c=1 d=8.36951e-54 t=41606
bu nan 	不難	c=3 d=0.562705 t=41606
bu neng 	不能	c=30 d=0.0328135 t=41606
bu neng jin 	不能進	c=1 d=4.73317e-54 t=41606
bu neng wan 	不能玩	c=1 d=1.88337e-36 t=41606
bu neng yong 	不能用	c=2 d=0.0368831 t=41606
bu ou 	布偶	c=1 d=5.7464e-42 t=41606
bu pa 	不怕	c=1 d=0.00562801 t=41606
bu pei 	不配	c=1 d=3.99036e-75 t=41606
bu pian yi 	不便宜	c=1 d=1.35101e-10 t=41606
bu piao 	補票	c=1 d=4.19352e-71 t=41606
bu qi 	不起	c=1 d=1.71659e-05 t=41606
bu qie shi ji 	不切實際	c=1 d=9.89513e-24 t=41606
bu qing chu 	不清楚	c=3 d=3.1723e-23 t=41606
bu qu 	不去	c=2 d=1.24363e-65 t=41606
bu que 	不缺	c=2 d=3.37352e-70 t=41606
bu que ding 	不確定	c=8 d=2.94615e-35 t=41606
bu ran 	不然	c=80 d=0.102507 t=41606
bu rang 	不讓	c=3 d=2.37251e-17 t=41606
bu rang wo 	不讓我	c=1 d=2.25044e-72 t=41606
bu ren shi 	不認識	c=1 d=2.56644e-60 t=41606
bu ren shi shei 	不認識誰	c=1 d=2.57931e-59 t=41606
bu ren zhen 	不認真	c=1 d=2.47867e-32 t=41606
bu rong yi 	不容易	c=1 d=8.96568e-40 t=41606
bu ru 	不如	c=3 d=6.14735e-12 t=41606
bu ru yi 	不如意	c=0 d=2.04232e-49 t=41606
bu ru yi a 	不如意啊	c=1 d=2.05255e-48 t=41606
bu rui li 	不銳利	c=1 d=7.66218e-74 t=41606
bu shang 	不上	c=1 d=1.41757e-18 t=41606
bu shang ke 	不上課	c=1 d=2.10817e-39 t=41606
bu shao 	不少	c=5 d=0.335383 t=41606
bu shi 	不是	c=99 d=0.427974 t=41606
bu shi chu 	不世出	c=1 d=7.56403e-40 t=41606
bu shi hen 	不是很	c=0 d=6.36198e-05 t=41606
bu shi yi ge 	不是一個	c=0 d=1.52135e-55 t=41606
bu shi yi ge hao fang fa 	不是一個好方法	c=1 d=1.52897e-54 t=41606
bu shou 	不收	c=2 d=2.78502e-50 t=41606
bu shou fei 	不收費	c=1 d=1.82827e-69 t=41606
bu shou lian 	不熟練	c=1 d=7.78088e-49 t=41606
bu shou xi 	不熟悉	c=1 d=7.28276e-06 t=41606
bu shou ying xiang 	不受影響	c=1 d=3.6723e-39 t=41606
bu shu 	部署	c=5 d=0.00933565 t=41606
bu shu fu 	不舒服	c=2 d=9.21674e-12 t=41606
bu shu wen jian 	部署文件	c=1 d=2.78683e-87 t=41606
bu shui 	不睡	c=1 d=1.38965e-77 t=41606
bu shui jiao 	不睡覺	c=1 d=1.11951e-34 t=41606
bu shun shou 	不順手	c=2 d=6.58415e-76 t=41606
bu shuo 	不說	c=0 d=3.04098e-56 t=41606
bu shuo le 	不說了	c=1 d=3.05622e-55 t=41606
bu song 	不送	c=1 d=1.21271e-63 t=41606
bu suan 	不算	c=1 d=0.0496585 t=41606
bu tai 	不太	c=9 d=0.0142642 t=41606
bu tai gou 	不太夠	c=1 d=2.25557e-40 t=41606
bu tai hao 	不太好	c=2 d=0.000383243 t=41606
bu tai ke neng 	不太可能	c=3 d=0.0325578 t=41606
bu tai miao 	不太秒	c=1 d=2.27267e-70 t=41606
bu tai xiang 	不太想	c=1 d=1.9121e-67 t=41606
bu tai xing 	不太行	c=1 d=3.88866e-36 t=41606
bu tai xu yao 	不太需要	c=1 d=6.03589e-32 t=41606
bu tan 	不談	c=1 d=4.16622e-53 t=41606
bu tian 	不填	c=2 d=2.7322e-60 t=41606
bu tie chu lai 	不貼出來	c=1 d=0.0269169 t=41606
bu ting hao 	不挺好	c=1 d=5.1011e-23 t=41606
bu ting hua 	不聽話	c=1 d=9.97184e-56 t=41606
bu tong 	不同	c=11 d=0.0512527 t=41606
bu tong de 	不同的	c=2 d=2.16602e-34 t=41606
bu tong gong shi 	不同公式	c=1 d=2.24891e-64 t=41606
bu wan 	不完	c=2 d=2.67545e-19 t=41606
bu wan 	不晚	c=6 d=0.0310367 t=41606
bu wan 	不玩	c=3 d=1.94508e-18 t=41606
bu wan le 	不晚了	c=1 d=2.86974e-79 t=41606
bu wan quan 	不完全	c=1 d=7.20026e-19 t=41606
bu wan you xi 	不玩遊戲	c=1 d=1.04582e-27 t=41606
bu wei he 	不違和	c=1 d=0.516851 t=41606
bu wen ding 	不穩定	c=2 d=6.3855e-60 t=41606
bu wo 	不我	c=1 d=7.00316e-16 t=41606
bu xi guan 	不習慣	c=1 d=0.205975 t=41606
bu xi han 	不希罕	c=1 d=1.58807e-59 t=41606
bu xi huan 	不喜歡	c=6 d=9.26924e-20 t=41606
bu xia 	不下	c=1 d=7.45673e-19 t=41606
bu xiang 	不像	c=2 d=3.88944e-09 t=41606
bu xiang 	不想	c=8 d=8.08904e-07 t=41606
bu xiang 	不香	c=1 d=1.12302e-12 t=41606
bu xiang he 	不想喝	c=1 d=1.04813e-53 t=41606
bu xiang ma 	不香嘛	c=1 d=3.39411e-24 t=41606
bu xiang tui 	不想退	c=1 d=2.21505e-62 t=41606
bu xiang yao 	不想要	c=2 d=1.11415e-07 t=41606
bu xiang yong 	不想用	c=1 d=8.12959e-06 t=41606
bu xie 	不謝	c=3 d=8.43297e-47 t=41606
bu xin 	不信	c=2 d=0.0170774 t=41606
bu xing 	不行	c=30 d=0.00218749 t=41606
bu xu 	不需	c=1 d=2.12718e-27 t=41606
bu xu yao 	不需要	c=11 d=0.00173803 t=41606
bu xu yao de 	不需要的	c=1 d=2.01815e-55 t=41606
bu xun chang 	不尋常	c=1 d=3.63526e-08 t=41606
bu yao 	不要	c=71 d=1.49317 t=41606
bu yao le 	不要了	c=1 d=9.95456e-65 t=41606
bu yao ni 	不要你	c=1 d=2.5175e-09 t=41606
bu yao ni qian 	不要你錢	c=1 d=1.3085e-75 t=41606
bu yao qu 	不要去	c=1 d=1.03021e-56 t=41606
bu yao tai 	不要太	c=0 d=1.43548e-48 t=41606
bu yao tai ji 	不要太急	c=1 d=1.44268e-47 t=41606
bu yao yong 	不要用	c=1 d=3.95684e-64 t=41606
bu yao zhuang 	不要裝	c=1 d=6.14382e-64 t=41606
bu yi ding 	不一定	c=1 d=1.87169e-51 t=41606
bu yi yang 	不一樣	c=17 d=0.101774 t=41606
bu yi zhi 	不一致	c=1 d=1.23528e-74 t=41606
bu ying 	不贏	c=1 d=5.39687e-39 t=41606
bu ying xiang 	不影響	c=4 d=1.80989e-09 t=41606
bu yong 	不用	c=28 d=0.293156 t=41606
bu yong xie ming zi 	不用寫名字	c=1 d=3.66644e-79 t=41606
bu yu le 	不娛樂	c=1 d=3.91893e-39 t=41606
bu yu zheng 	不育症	c=0 d=1.2815e-66 t=41606
bu yun xu 	不允許	c=2 d=3.32351e-12 t=41606
bu zai 	不再	c=6 d=9.83373e-39 t=41606
bu zai 	不在	c=3 d=9.88302e-39 t=41606
bu zai ru 	不載入	c=1 d=3.66594e-48 t=41606
bu zai xian 	不在線	c=1 d=4.79474e-59 t=41606
bu zao 	不早	c=2 d=2.66573e-35 t=41606
bu zao shui 	不早睡	c=1 d=6.81936e-56 t=41606
bu zen me 	不怎麼	c=1 d=0.00321477 t=41606
bu zhai chao 	不摘抄	c=1 d=1.03555e-58 t=41606
bu zhe teng 	不折騰	c=1 d=0.355226 t=41606
bu zhi 	不止	c=0 d=2.50708e-20 t=41606
bu zhi 	不知	c=0 d=1.39135e-63 t=41606
bu zhi 	佈置	c=1 d=2.09266e-11 t=41606
bu zhi cai 	不制裁	c=1 d=2.23967e-45 t=41606
bu zhi chi 	不支持	c=3 d=2.59583e-53 t=41606
bu zhi dao 	不知道	c=73 d=0.637017 t=41606
bu zhi de 	不值得	c=1 d=2.5371e-12 t=41606
bu zhi qian 	不值錢	c=1 d=1.07899e-12 t=41606
bu zhi qing 	不知情	c=1 d=6.89985e-47 t=41606
bu zhi you xi 	不止遊戲	c=1 d=2.51964e-19 t=41606
bu zhi yu 	不至於	c=1 d=0.00143728 t=41606
bu zhi yuan 	不支援	c=2 d=8.00973e-29 t=41606
bu zhou 	步驟	c=1 d=1.71975e-55 t=41606
bu zhuang 	不裝	c=1 d=6.00457e-59 t=41606
bu zhun 	不準	c=3 d=0.00456197 t=41606
bu zhuo 	捕捉	c=2 d=3.99062e-17 t=41606
bu zi 	不自	c=0 d=1.00892e-76 t=41606
bu zi ci 	不字詞	c=1 d=4.33168e-70 t=41606
bu zi dai 	不自帶	c=1 d=1.01398e-75 t=41606
bu zou 	不走	c=1 d=2.54272e-38 t=41606
bu zu 	不足	c=4 d=0.00223169 t=41606
bu zun zhong 	不尊重	c=1 d=1.6566e-56 t=41606
bug 	Bug	c=2 d=0.469427 t=41606
ca zhuang 	擦撞	c=1 d=4.40642e-36 t=41606
cai 	才	c=27 d=2.0197 t=41606
cai 	猜	c=1 d=9.47391e-71 t=41606
cai 	菜	c=3 d=0.0995012 t=41606
cai 	踩	c=0 d=5.04863e-20 t=41606
cai ce 	猜測	c=1 d=1.88497e-46 t=41606
cai chan 	財產	c=1 d=3.85664e-27 t=41606
cai dan 	菜單	c=1 d=3.57409e-73 t=41606
cai dao 	猜到	c=1 d=7.80368e-54 t=41606
cai dao 	菜刀	c=1 d=9.23244e-32 t=41606
cai hui 	纔會	c=7 d=0.00328764 t=41606
cai hui chu xian 	纔會出現	c=1 d=0.0330412 t=41606
cai hui ka 	才會卡	c=1 d=0.0031354 t=41606
cai hui shuo ni 	纔會說你	c=1 d=6.05976e-49 t=41606
cai hui you 	纔會有	c=2 d=0.677057 t=41606
cai hui zuo 	纔會做	c=1 d=3.41414e-05 t=41606
cai ji 	採集	c=1 d=2.28212e-60 t=41606
cai jiao 	才叫	c=0 d=1.22594e-74 t=41606
cai jiao ni 	才叫你	c=1 d=1.23209e-73 t=41606
cai na 	採納	c=2 d=1.43197e-67 t=41606
cai neng 	才能	c=8 d=0.588605 t=41606
cai neng yong 	才能用	c=1 d=7.85214e-68 t=41606
cai qu 	採取	c=2 d=1.31555e-50 t=41606
cai qu 	纔去	c=1 d=2.8976e-75 t=41606
cai shi 	纔是	c=3 d=1.55456e-14 t=41606
cai shui 	才睡	c=2 d=2.47051e-52 t=41606
cai shuo 	才說	c=3 d=0.000142294 t=41606
cai tuan 	財團	c=1 d=2.52608e-49 t=41606
cai xing 	才行	c=2 d=1.64245e-14 t=41606
cai yao 	纔要	c=1 d=1.53001e-62 t=41606
cai yao qu 	才要去	c=1 d=1.43402e-35 t=41606
cai yao yong 	才要用	c=1 d=7.52222e-63 t=41606
cai ying wen 	蔡英文	c=1 d=1.48636e-45 t=41606
cai ying zi 	踩影子	c=2 d=1.01733e-18 t=41606
cai yong 	採用	c=11 d=3.55286e-07 t=41606
cai zhi 	材質	c=2 d=3.01297e-05 t=41606
cai zhi bao 	材質包	c=2 d=1.33539e-42 t=41606
cai zuo 	菜做	c=1 d=3.6302e-21 t=41606
can 	餐	c=0 d=2.15742e-47 t=41606
can fang 	參訪	c=1 d=6.01397e-48 t=41606
can fei 	殘廢	c=0 d=1.61437e-18 t=41606
can fei le 	殘廢了	c=1 d=1.62246e-17 t=41606
can ji 	殘疾	c=1 d=2.99326e-16 t=41606
can ji ren 	殘疾人	c=1 d=1.3061e-24 t=41606
can jia 	參加	c=3 d=9.02232e-50 t=41606
can kao 	參考	c=6 d=8.6995e-09 t=41606
can kao zi liao 	參考資料	c=3 d=2.05082e-54 t=41606
can shu 	參數	c=6 d=0.000344154 t=41606
can ting 	餐廳	c=1 d=2.03178e-46 t=41606
can zhang 	殘障	c=1 d=0.379083 t=41606
cang ku 	倉庫	c=1 d=1.36733e-63 t=41606
cang qi lai 	藏起來	c=2 d=8.4249e-14 t=41606
cao 	草	c=7 d=0.521554 t=41606
cao dan 	操蛋	c=1 d=2.05116e-40 t=41606
cao kong 	操控	c=3 d=3.3437e-21 t=41606
cao kong ta 	操控他	c=1 d=3.34244e-20 t=41606
cao ni ma 	操你媽	c=1 d=8.20212e-81 t=41606
cao zuo 	操作	c=47 d=0.342897 t=41606
cao zuo de 	操作的	c=1 d=4.41722e-06 t=41606
cao zuo xi tong 	操作系統	c=2 d=1.08067e-79 t=41606
cdn 	CDN	c=1 d=9.15303e-48 t=41606
ce liang 	測量	c=1 d=6.24537e-51 t=41606
ce lve 	策略	c=1 d=2.47043e-81 t=41606
ce shi 	測試	c=11 d=2.239 t=41606
ce shi jie duan 	測試階段	c=1 d=1.50934e-49 t=41606
ce su 	測速	c=1 d=2.24325e-05 t=41606
ce suo 	廁所	c=2 d=3.0754e-11 t=41606
ce yan 	測驗	c=0 d=3.94247e-81 t=41606
ce yan cheng shi 	測驗程式	c=1 d=3.96223e-80 t=41606
ceng 	蹭	c=0 d=0.000341356 t=41606
ceng jing 	曾經	c=1 d=6.30599e-47 t=41606
ceng leng qi 	蹭冷氣	c=1 d=0.00343067 t=41606
ceng mian 	層面	c=2 d=3.33257e-44 t=41606
cha 	差	c=5 d=0.856433 t=41606
cha 	插	c=2 d=4.79327e-26 t=41606
cha 	查	c=7 d=0.852161 t=41606
cha 	茶	c=0 d=0.00566989 t=41606
cha bie 	差別	c=5 d=1.13489e-18 t=41606
cha bu 	插補	c=1 d=1.33262e-84 t=41606
cha bu duo 	差不多	c=29 d=0.923364 t=41606
cha cha 	查查	c=1 d=2.4387e-76 t=41606
cha cha kan 	查查看	c=1 d=1.50365e-34 t=41606
cha dao 	差到	c=1 d=1.64805e-54 t=41606
cha dao 	插到	c=1 d=0.140156 t=41606
cha hen duo 	差很多	c=1 d=4.81058e-39 t=41606
cha hua 	插畫	c=1 d=5.35591e-67 t=41606
cha jia 	差價	c=1 d=0.293758 t=41606
cha jian 	插件	c=3 d=3.05788e-32 t=41606
cha jin 	差勁	c=1 d=3.13136e-76 t=41606
cha ju 	差距	c=2 d=1.26961e-73 t=41606
cha kan 	查看	c=2 d=0.0963276 t=41606
cha le 	查了	c=8 d=0.0645703 t=41606
cha ni 	差你	c=1 d=0.00151855 t=41606
cha ping 	差評	c=2 d=8.99224e-16 t=41606
cha tu 	插圖	c=2 d=2.40213e-08 t=41606
cha xian 	插線	c=1 d=7.11505e-26 t=41606
cha xian ban 	插線板	c=1 d=3.95912e-12 t=41606
cha xun 	查詢	c=1 d=7.72603e-54 t=41606
cha yi 	差異	c=0 d=1.28019e-54 t=41606
cha yi xia 	查一下	c=4 d=5.41297e-14 t=41606
cha yue 	查閱	c=0 d=2.30356e-24 t=41606
cha yue xia 	查閱下	c=1 d=2.31511e-23 t=41606
cha zhao 	查找	c=1 d=0.231078 t=41606
cha zhe 	插着	c=0 d=8.0386e-51 t=41606
cha zhe dian 	插着電	c=2 d=4.45222e-40 t=41606
cha zhi 	插值	c=1 d=4.59891e-39 t=41606
chai 	拆	c=1 d=0.00597602 t=41606
chai 	柴	c=0 d=3.65573e-75 t=41606
chai chai 	柴拆	c=1 d=1.75395e-22 t=41606
chai chai 	柴柴	c=1 d=1.76274e-22 t=41606
chai jie 	拆解	c=1 d=1.03418e-13 t=41606
chai mi 	柴米	c=1 d=7.74628e-26 t=41606
chai zhi dao 	柴知道	c=1 d=3.67406e-74 t=41606
chan 	禪	c=1 d=9.98235e-39 t=41606
chan 	饞	c=0 d=1.58236e-47 t=41606
chan chu 	產出	c=0 d=8.43009e-81 t=41606
chan ke 	產科	c=0 d=1.02156e-46 t=41606
chan ni 	饞你	c=1 d=1.74005e-46 t=41606
chan pin 	產品	c=8 d=0.774916 t=41606
chan ping 	剷平	c=1 d=2.77839e-22 t=41606
chan sheng 	產生	c=0 d=0.0923116 t=41606
chan sheng le 	產生了	c=1 d=0.927743 t=41606
chan ta de shen zi 	饞她的身子	c=1 d=1.59029e-46 t=41606
chang 	唱	c=2 d=4.38906e-44 t=41606
chang 	場	c=0 d=6.60556e-54 t=41606
chang 	常	c=3 d=8.24038e-17 t=41606
chang 	長	c=1 d=5.11344e-22 t=41606
chang di 	場地	c=1 d=2.08222e-11 t=41606
chang duan 	長短	c=1 d=1.03485e-50 t=41606
chang e 	嫦娥	c=2 d=9.62722e-54 t=41606
chang ge 	唱歌	c=1 d=3.46751e-11 t=41606
chang gui 	常規	c=1 d=5.17539e-46 t=41606
chang jiao 	長焦	c=1 d=1.19568e-73 t=41606
chang jing 	場景	c=2 d=6.76322e-47 t=41606
chang qi 	長期	c=2 d=0.0185924 t=41606
chang qu 	常去	c=0 d=8.52524e-66 t=41606
chang ren 	常人	c=1 d=1.72244e-44 t=41606
chang shang 	廠商	c=2 d=0.000294582 t=41606
chang shi 	嘗試	c=7 d=0.265413 t=41606
chang shi jian 	長時間	c=2 d=3.50474e-19 t=41606
chang tiao xing 	長條形	c=1 d=5.87685e-12 t=41606
chang yong 	常用	c=3 d=0.0539337 t=41606
chang yong zi 	常用字	c=1 d=4.95962e-45 t=41606
chang zhang 	廠長	c=0 d=1.58812e-31 t=41606
chao 	抄	c=0 d=0.0214381 t=41606
chao 	超	c=1 d=0.798516 t=41606
chao bang 	超棒	c=4 d=0.218858 t=41606
chao dao 	超到	c=1 d=1 t=20
chao duo 	超多	c=1 d=0.0305009 t=41606
chao gao 	超高	c=1 d=2.146e-13 t=41606
chao guang jiao 	超廣角	c=1 d=1.18378e-73 t=41606
chao guo 	超過	c=3 d=1.62772e-55 t=41606
chao hu 	超乎	c=1 d=6.7925e-39 t=41606
chao ji 	超級	c=3 d=0.00824965 t=41606
chao ji re 	超級熱	c=1 d=0.08291 t=41606
chao kuai 	超快	c=2 d=4.32975e-06 t=41606
chao le pin 	超了頻	c=1 d=1 t=12
chao man 	超慢	c=1 d=9.9569e-09 t=41606
chao neng li 	超能力	c=3 d=3.31493e-11 t=41606
chao pin 	超頻	c=8 d=1.32151 t=41606
chao qi 	超氣	c=1 d=1.3747e-38 t=41606
chao qi lai 	吵起來	c=2 d=7.34422e-46 t=41606
chao re 	炒熱	c=1 d=0.0824965 t=41606
chao ren 	超人	c=3 d=3.19991e-17 t=41606
chao shang 	超商	c=1 d=5.64894e-76 t=41606
chao shi 	超時	c=1 d=7.20393e-25 t=41606
chao xiang 	朝向	c=3 d=8.26792e-61 t=41606
chao yue 	超越	c=0 d=4.08303e-52 t=41606
chao zhou 	潮州	c=1 d=2.13973e-08 t=41606
chao zuo ye 	抄作業	c=2 d=0.237547 t=41606
chao zuo ye le 	抄作業了	c=1 d=0.222017 t=41606
che 	車	c=2 d=6.39789e-17 t=41606
che cheng 	車程	c=1 d=9.60891e-61 t=41606
che hui 	撤回	c=2 d=7.4877e-67 t=41606
che huo 	車禍	c=0 d=3.47223e-28 t=41606
che ji 	車技	c=1 d=5.35517e-36 t=41606
che ling 	扯鈴	c=2 d=1.1092e-35 t=41606
che shang 	扯上	c=1 d=1.35073e-37 t=41606
che shang 	車上	c=0 d=1.25135e-80 t=41606
che su 	車速	c=0 d=4.24605e-42 t=41606
chen 	塵	c=1 d=4.3281e-09 t=41606
chen 	辰	c=1 d=7.6424e-73 t=41606
chen ai 	塵埃	c=1 d=2.34795e-71 t=41606
chen dong 	辰東	c=1 d=7.68071e-73 t=41606
chen mi 	沉迷	c=2 d=6.50356e-57 t=41606
chen nian 	陳年	c=0 d=1.27294e-46 t=41606
chen nian lao cu 	陳年老醋	c=1 d=1.27932e-45 t=41606
chen ning 	陳甯	c=1 d=9.65214e-55 t=41606
chen wei 	陳薇	c=3 d=1.02085e-51 t=41606
chen xian zai 	趁現在	c=1 d=4.83485e-10 t=41606
cheng 	成	c=7 d=2.43089e-20 t=41606
cheng ben 	成本	c=3 d=2.81754e-47 t=41606
cheng dan 	承擔	c=2 d=6.24119e-64 t=41606
cheng gong 	成功	c=2 d=6.16851e-23 t=41606
cheng ji 	成績	c=3 d=1.87851e-36 t=41606
cheng ji deng ji biao 	成績登記表	c=1 d=1.88792e-35 t=41606
cheng le 	成了	c=1 d=1.69824e-54 t=41606
cheng mi 	乘冪	c=1 d=6.47113e-57 t=41606
cheng pian 	成片	c=1 d=8.03065e-09 t=41606
cheng pin 	成品	c=0 d=9.80866e-10 t=41606
cheng pin tu 	成品圖	c=1 d=9.85783e-09 t=41606
cheng se 	成色	c=1 d=0.831104 t=41606
cheng shi 	城市	c=3 d=1.16342e-16 t=41606
cheng shi 	程式	c=34 d=0.417262 t=41606
cheng shi pian duan 	程式片段	c=1 d=5.34135e-35 t=41606
cheng shi yu yan 	程式語言	c=0 d=1.05085e-55 t=41606
cheng shi zhong 	城市中	c=1 d=4.30289e-21 t=41606
cheng shou 	成熟	c=1 d=1.02211e-22 t=41606
cheng wei 	成爲	c=5 d=1.73202e-21 t=41606
cheng wei le 	成爲了	c=1 d=1.72044e-54 t=41606
cheng xu 	程序	c=5 d=0.263158 t=41606
cheng xu yuan 	程序員	c=1 d=1.56693e-19 t=41606
cheng yin 	成因	c=1 d=2.80613e-80 t=41606
cheng yu 	成語	c=0 d=1.67449e-07 t=41606
cheng yuan 	成員	c=3 d=9.16394e-62 t=41606
cheng zhang 	成長	c=1 d=3.7704e-55 t=41606
cheng zhe 	撐着	c=2 d=0.263158 t=41606
chi 	吃	c=28 d=0.970446 t=41606
chi bao 	吃飽	c=0 d=1.85338e-54 t=41606
chi bao le 	吃飽了	c=2 d=0.261846 t=41606
chi bao shui 	吃飽睡	c=1 d=1.86267e-53 t=41606
chi chi 	吃吃	c=1 d=7.46435e-31 t=41606
chi chi 	遲遲	c=1 d=1.58591e-43 t=41606
chi cu 	吃醋	c=2 d=1.26659e-45 t=41606
